order_id,customer_id,product_id,order_date,quantity,unit_price,channel,status
O003913,C00103,P00011,2023-03-18,2,171.87,marketplace,completed
O003914,C00161,P00045,2024-11-01,3,64.65,mobile,completed
O003915,C00328,P00007,2023-12-26,2,155.84,mobile,completed
O003916,C00495,P00089,2024-06-04,1,175.09,phone,completed
O003917,C00266,P00163,2023-10-05,2,180.23,marketplace,cancelled
O003918,C00555,P00010,2024-08-20,3,160.76,mobile,completed
O003919,C00463,P00066,2024-01-30,2,119.67,web,completed
O003920,C00537,P00066,2024-08-16,4,121.98,web,completed
O003921,C00419,P00059,2023-11-05,1,117.88,phone,completed
O003922,C00221,P00012,2023-11-08,1,243.61,marketplace,completed
O003923,C00522,P00123,2024-08-17,2,147.52,phone,completed
O003924,C00341,P00204,2023-06-30,5,114.57,mobile,completed
O003925,C00627,P00050,2024-01-19,1,100.87,phone,completed
O003926,C00399,P00159,2024-09-11,1,73.48,marketplace,completed
O003927,C00555,P00156,2024-09-15,1,223.95,mobile,completed
O003928,C00396,P00184,2024-08-30,1,75.05,web,completed
O003929,C00584,P00018,2023-06-28,2,63.69,mobile,completed
O003930,C00156,P00110,2024-04-06,5,115.96,mobile,completed
O003931,C00520,P00071,2023-03-01,5,132.69,marketplace,completed
O003932,C00342,P00035,2024-06-22,1,33.21,phone,completed
O003933,C00173,P00157,2024-11-21,2,91.47,web,completed
O003934,C00611,P00179,2024-05-31,1,18.48,mobile,completed
O003935,C00342,P00082,2024-11-22,1,165.56,marketplace,completed
O003936,C00507,P00135,2023-08-14,2,132.94,phone,completed
O003937,C00517,P00107,2024-10-21,5,167.72,web,completed
O003938,C00500,P00091,2024-09-11,2,129.28,marketplace,completed
O003939,C00034,P00188,2024-12-12,1,88.05,web,completed
O003940,C00126,P00195,2024-09-19,2,52.71,mobile,completed
O003941,C00110,P00150,2024-12-15,1,55.26,mobile,completed
O003942,C00323,P00052,2023-03-02,1,209.5,web,completed
O003943,C00353,P00141,2024-11-03,1,125.52,mobile,completed
O003944,C00100,P00057,2024-10-29,2,158.71,web,completed
O003945,C00174,P00049,2023-01-16,3,46.47,mobile,completed
O003946,C00574,P00022,2023-06-14,1,11.86,web,completed
O003947,C00413,P00133,2024-10-05,1,188.48,web,completed
O003948,C00586,P00205,2024-12-02,1,31.49,web,completed
O003949,C00412,P00093,2023-12-08,1,154.87,mobile,completed
O003950,C00497,P00137,2023-12-01,1,143.72,mobile,completed
O003951,C00031,P00161,2023-01-30,3,28.05,phone,completed
O003952,C00490,P00019,2023-12-12,3,213.57,marketplace,completed
O003953,C00228,P00102,2023-03-20,2,69.2,phone,completed
O003954,C00012,P00142,2023-07-13,1,106.12,web,completed
O003955,C00441,P00113,2024-09-07,2,53.35,mobile,completed
O003956,C00649,P00109,2024-05-09,5,48.17,marketplace,completed
O003957,C00166,P00157,2024-10-31,3,95.5,web,completed
O003958,C00357,P00047,2023-03-24,1,61.21,web,completed
O003959,C00468,P00001,2024-04-02,3,121.35,marketplace,completed
O003960,C00401,P00069,2023-04-11,2,175.81,mobile,completed
O003961,C00572,P00132,2024-05-19,2,225.41,phone,completed
O003962,C00031,P00055,2024-08-30,1,170.78,mobile,completed
O003963,C00481,P00151,2023-11-13,1,136.74,web,completed
O003964,C00016,P00200,2024-06-08,1,75.42,web,completed
O003965,C00261,P00024,2023-02-11,2,155.44,mobile,completed
O003966,C00580,P00061,2024-09-19,1,94.78,mobile,completed
O003967,C00203,P00004,2023-08-14,1,66.11,phone,completed
O003968,C00331,P00110,2023-01-06,3,110.53,mobile,completed
O003969,C00590,P00051,2024-05-19,1,114.99,marketplace,completed
O003970,C00629,P00036,2023-09-14,2,107.96,web,completed
O003971,C00626,P00126,2023-10-25,1,107.57,phone,completed
O003972,C00363,P00052,2024-04-16,4,225.43,phone,completed
O003973,C00492,P00080,2024-12-09,3,29.38,phone,completed
O003974,C00080,P00146,2023-08-13,4,180.18,marketplace,completed
O003975,C00009,P00055,2023-08-03,4,162.17,mobile,completed
O003976,C00342,P00139,2024-01-31,1,201.75,mobile,completed
O003977,C00121,P00076,2023-01-10,4,78.21,web,completed
O003978,C00044,P00006,2024-10-26,2,21.13,marketplace,completed
O003979,C00540,P00163,2023-06-14,3,190.82,marketplace,completed
O003980,C00596,P00177,2023-01-16,3,12.09,web,completed
O003981,C00497,P00151,2024-07-21,4,132.68,marketplace,completed
O003982,C00120,P00131,2024-12-18,1,175.27,marketplace,completed
O003983,C00649,P00205,2023-08-03,1,31.34,marketplace,completed
O003984,C00387,P00149,2024-07-31,2,131.88,mobile,completed
O003985,C00044,P00097,2024-07-24,1,75.74,mobile,completed
O003986,C00112,P00029,2024-05-31,1,69.57,marketplace,completed
O003987,C00592,P00082,2023-02-22,4,168.63,phone,completed
O003988,C00598,P00051,2023-11-13,1,112.38,web,completed
O003989,C00221,P00009,2023-12-26,1,91.19,phone,completed
O003990,C00494,P00003,2023-08-04,2,51.42,web,completed
O003991,C00175,P00057,2024-09-14,1,168.83,web,completed
O003992,C00288,P00124,2023-12-13,4,87.24,marketplace,completed
O003993,C00406,P00177,2024-11-30,4,11.1,marketplace,completed
O003994,C00619,P00178,2024-03-27,2,152.02,marketplace,completed
O003995,C00107,P00091,2023-07-12,2,127.86,phone,completed
O003996,C00071,P00179,2023-11-08,5,20.54,web,completed
O003997,C00068,P00067,2024-08-05,3,198.96,phone,completed
O003998,C00081,P00188,2023-06-24,2,96.45,marketplace,completed
O003999,C00533,P00034,2024-03-05,2,156.21,web,completed
O004000,C00582,P00001,2023-09-19,3,126.18,web,completed
O004001,C00417,P00176,2024-05-14,1,94.68,web,completed
O004002,C00572,P00097,2023-06-22,2,68.31,web,completed
O004003,C00035,P00142,2024-02-29,2,111.41,mobile,completed
O004004,C00485,P00176,2023-03-16,1,95.01,phone,completed
O004005,C00257,P00064,2023-11-23,2,40.23,web,completed
O004006,C00250,P00003,2023-01-04,1,50.63,phone,completed
O004007,C00060,P00099,2024-04-09,1,22.44,mobile,completed
O004008,C00608,P00075,2024-12-16,5,172.98,marketplace,completed
O004009,C00172,P00186,2023-08-01,1,108.82,marketplace,completed
O004010,C00164,P00184,2024-09-21,1,78.0,mobile,completed
O004011,C00087,P00163,2024-12-28,1,180.51,marketplace,completed
O004012,C00163,P00045,2024-06-24,-4,64.01,web,completed
O004013,C00220,P00086,2024-12-26,1,14.59,phone,completed
O004014,C00418,P00178,2024-02-19,4,143.73,web,completed
O004015,C00583,P00102,2024-06-24,2,73.62,web,completed
O004016,C00426,P00212,2023-12-04,1,74.61,phone,completed
O004017,C00520,P00097,2024-11-30,3,70.72,marketplace,completed
O004018,C00625,P00151,2023-10-27,3,138.79,marketplace,completed
O004019,C00451,P00099,2024-12-15,5,23.34,marketplace,completed
O004020,C00333,P00074,2023-09-24,4,82.46,web,completed
O004021,C00341,P00164,2023-06-02,1,71.03,web,completed
O004022,C00003,P00035,2024-11-21,1,36.73,mobile,completed
O004023,C00563,P00016,2024-10-06,1,117.77,web,completed
O004024,C00608,P00166,2024-01-25,1,103.91,phone,completed
O004025,C00241,P00024,2024-11-24,3,168.16,mobile,completed
O004026,C00068,P00016,2024-04-19,3,113.77,phone,completed
O004027,C00012,P00151,2023-11-08,1,143.87,phone,completed
O004028,C00536,P00013,2024-05-25,1,51.39,marketplace,completed
O004029,C00069,P00163,2023-04-08,3,191.21,marketplace,completed
O004030,C00386,P00040,2023-06-13,1,104.41,phone,completed
O004031,C00635,P00037,2024-06-23,1,210.92,phone,completed
O004032,C00185,P00147,2023-10-07,1,206.85,phone,completed
O004033,C00446,P00098,2023-01-19,2,56.69,phone,completed
O004034,C00328,P00026,2023-11-10,4,212.54,web,completed
O004035,C00342,P00115,2023-09-05,1,28.07,web,completed
O004036,C00162,P00181,2023-04-26,4,29.3,mobile,completed
O004037,C00332,P00111,2024-11-06,2,188.32,marketplace,completed
O004038,C00571,P00016,2024-10-04,1,123.18,phone,completed
O004039,C00203,P00102,2023-04-20,1,71.16,phone,completed
O004040,C00389,P00161,2024-06-19,1,28.79,phone,completed
O004041,C00480,P00105,2024-04-07,5,184.36,web,completed
O004042,C00620,P00214,2024-03-24,2,25.68,marketplace,completed
O004043,C00574,P00018,2023-10-12,3,65.78,mobile,completed
O004044,C00560,P00198,2023-11-10,5,71.61,phone,completed
O004045,C00081,P00163,2024-10-11,2,181.44,marketplace,completed
O004046,C00289,P00083,2023-04-13,3,117.86,marketplace,completed
O004047,C00492,P00110,2023-08-13,2,112.05,phone,completed
O004048,C00326,P00162,2023-02-23,2,140.83,web,completed
O004049,C00573,P00090,2024-11-02,1,137.83,web,completed
O004050,C00382,P00182,2023-07-16,2,103.12,phone,completed
O004051,C00221,P00016,2023-12-31,1,119.95,mobile,completed
O004052,C00312,P00177,2024-12-25,3,12.56,phone,completed
O004053,C00451,P00043,2024-09-21,3,94.34,phone,completed
O004054,C00203,P00106,2023-02-28,2,210.97,mobile,completed
O004055,C00413,P00184,2024-07-30,3,72.26,phone,completed
O004056,C00255,P00123,2023-11-04,1,147.8,marketplace,completed
O004057,C00033,P00140,2024-12-16,1,105.08,web,completed
O004058,C00167,P00098,2024-06-21,1,54.49,web,completed
O004059,C00041,P00172,2023-10-29,2,173.06,web,completed
O004060,C00279,P00061,2024-11-28,1,85.09,web,completed
O004061,C00096,P00212,2024-11-28,1,72.85,mobile,completed
O004062,C00159,P00089,2023-12-31,1,179.57,web,completed
O004063,C00180,P00119,2023-03-20,1,173.01,marketplace,completed
O004064,C00499,P00163,2023-02-14,1,172.71,mobile,completed
O004065,C00371,P00167,2024-05-24,1,59.19,marketplace,completed
O004066,C00422,P00049,2023-12-06,3,50.99,phone,completed
O004067,C00633,P00184,2024-05-30,1,78.53,mobile,completed
O004068,C00269,P00049,2024-06-25,1,47.43,mobile,completed
O004069,C00524,P00180,2023-10-19,2,34.97,web,cancelled
O004070,C00251,P00098,2024-10-07,1,60.41,marketplace,completed
O004071,C00549,P00209,2024-08-22,1,14.09,mobile,completed
O004072,C00135,P00022,2024-05-26,4,12.51,web,completed
O004073,C00607,P00021,2023-11-22,1,89.57,phone,completed
O004074,C00317,P00197,2023-07-07,3,49.69,mobile,completed
O004075,C00018,P00135,2024-12-16,3,130.38,web,completed
O004076,C00484,P00078,2024-03-21,3,78.81,phone,completed
O004077,C00648,P00154,2023-07-30,1,83.71,mobile,completed
O004078,C00355,P00059,2024-12-06,1,109.46,phone,completed
O004079,C00225,P00120,2024-09-25,1,136.38,mobile,completed
O004080,C00362,P00109,2024-03-28,2,53.09,phone,completed
O004081,C00185,P00071,2024-02-20,4,142.4,mobile,completed
O004082,C00603,P00084,2024-04-05,2,103.55,marketplace,completed
O004083,C00387,P00025,2023-11-23,1,132.85,phone,completed
O004084,C00533,P00096,2023-01-04,1,154.32,phone,completed
O004085,C00130,P00018,2024-09-27,4,63.61,web,completed
O004086,C00546,P00010,2023-08-07,1,150.8,marketplace,completed
O004087,C00276,P00195,2023-12-31,1,53.4,web,completed
O004088,C00001,P00100,2024-06-05,2,26.4,web,completed
O004089,C00074,P00025,2023-02-26,1,141.17,phone,completed
O004090,C00431,P00122,2024-04-16,1,197.76,marketplace,completed
O004091,C00026,P00019,2024-01-02,1,219.24,mobile,completed
O004092,C00183,P00082,2023-03-31,1,168.27,web,completed
O004093,C00275,P00016,2023-10-09,1,116.93,mobile,completed
O004094,C00144,P00172,2024-12-08,1,168.65,mobile,completed
O004095,C00403,P00132,2023-04-20,1,216.12,web,completed
O004096,C00557,P00096,2023-12-06,2,144.83,web,completed
O004097,C00546,P00209,2023-02-03,1,14.38,web,completed
O004098,C00439,P00051,2024-07-14,1,107.46,marketplace,completed
O004099,C00409,P00147,2024-02-15,1,202.44,phone,completed
O004100,C00086,P00160,2024-11-02,3,110.71,web,completed
O004101,C00223,P00097,2024-09-24,2,74.84,web,completed
O004102,C00558,P00115,2024-02-14,1,27.0,mobile,completed
O004103,C00269,P00190,2023-01-23,1,64.53,phone,completed
O004104,C00083,P00188,2023-10-22,3,89.14,web,completed
O004105,C00092,P00075,2023-12-26,1,181.82,phone,completed
O004106,C00265,P00062,2024-09-12,2,127.68,web,completed
O004107,C00238,P00165,2024-02-11,1,170.09,web,completed
O004108,C00110,P00160,2023-11-20,2,104.91,phone,completed
O004109,C00440,P00004,2024-01-28,5,71.26,mobile,completed
O004110,C00075,P00059,2024-11-21,4,116.28,web,completed
O004111,C00315,P00018,2023-12-17,1,65.75,web,completed
O004112,C00478,P00101,2023-09-07,3,242.39,marketplace,completed
O004113,C00504,P00150,2024-12-21,1,59.33,phone,completed
O004114,C00165,P00100,2024-09-19,1,27.24,mobile,completed
O004115,C00064,P00022,2024-05-15,3,12.4,phone,completed
O004116,C00228,P00052,2024-09-07,1,213.37,mobile,completed
O004117,C00371,P00124,2023-07-12,1,83.73,marketplace,completed
O004118,C00594,P00106,2024-06-09,2,207.07,web,completed
O004119,C00198,P00050,2023-12-08,3,106.93,web,completed
O004120,C00582,P00003,2024-12-18,2,55.91,mobile,completed
O004121,C00255,P00137,2023-11-25,2,148.15,marketplace,completed
O004122,C00550,P00117,2024-01-05,1,176.32,phone,completed
O004123,C00401,P00095,2024-07-31,1,208.14,mobile,completed
O004124,C00173,P00213,2024-07-17,4,162.03,web,completed
O004125,C00105,P00161,2024-02-28,1,29.09,mobile,completed
O004126,C00229,P00052,2023-10-15,5,215.81,marketplace,completed
O004127,C00187,P00051,2023-01-06,1,107.49,mobile,completed
O004128,C00380,P00173,2023-09-17,4,39.48,web,completed
O004129,C00030,P00103,2023-12-21,1,202.97,marketplace,completed
O004130,C00426,P00015,2023-01-07,1,247.38,phone,completed
O004131,C00048,P00193,2023-09-24,1,215.24,phone,completed
O004132,C00263,P00101,2024-02-12,1,253.42,marketplace,completed
O004133,C00499,P00028,2023-04-17,2,38.14,phone,completed
O004134,C00112,P00139,2024-06-21,3,196.32,web,completed
O004135,C00645,P00123,2024-05-13,4,153.07,mobile,completed
O004136,C00102,P00092,2024-10-02,2,116.67,mobile,completed
O004137,C00514,P00042,2023-12-20,5,207.61,marketplace,completed
O004138,C00259,P00004,2023-06-14,2,67.81,web,completed
O004139,C00164,P00001,2024-11-21,3,125.69,mobile,completed
O004140,C00303,P00009,2024-03-06,3,91.36,web,completed
O004141,C00159,P00009,2024-03-06,2,91.36,mobile,completed
O004142,C00476,P00009,2024-03-06,1,91.36,marketplace,completed
O004143,C00564,P00180,2023-04-17,2,31.69,phone,completed
O004144,C00124,P00056,2023-10-01,5,89.35,web,completed
O004145,C00537,P00092,2023-01-06,4,104.67,phone,completed
O004146,C00556,P00079,2024-04-25,5,145.99,web,completed
O004147,C00401,P00168,2024-11-15,4,247.55,mobile,completed
O004148,C00130,P00131,2023-04-05,1,174.59,phone,completed
O004149,C00419,P00077,2024-07-21,2,213.81,mobile,completed
O004150,C00554,P00087,2023-10-10,3,109.63,phone,completed
O004151,C00236,P00120,2024-05-06,2,123.03,mobile,completed
O004152,C00529,P00140,2023-11-01,4,106.41,web,completed
O004153,C00019,P00028,2024-11-09,1,36.92,mobile,completed
O004154,C00625,P00046,2024-03-23,2,54.95,marketplace,completed
O004155,C00521,P00210,2023-02-24,2,38.81,web,completed
O004156,C00642,P00111,2023-08-25,3,199.16,mobile,completed
O004157,C00046,P00145,2024-01-25,2,222.38,mobile,completed
O004158,C00022,P00180,2023-12-01,3,33.83,web,completed
O004159,C00330,P00026,2024-02-29,1,207.4,phone,completed
O004160,C00383,P00074,2023-10-02,1,88.48,phone,completed
O004161,C00114,P00128,2024-01-15,3,62.2,mobile,completed
O004162,C00496,P00171,2024-08-27,3,135.45,web,completed
O004163,C00276,P00158,2023-01-04,1,46.2,phone,completed
O004164,C00497,P00151,2023-02-12,2,147.66,marketplace,completed
O004165,C00550,P00083,2023-12-20,4,118.62,web,completed
O004166,C00472,P00049,2024-12-06,1,51.44,marketplace,completed
O004167,C00200,P00054,2024-04-23,1,58.02,web,completed
O004168,C00192,P00204,2023-09-27,1,119.94,phone,completed
O004169,C00394,P00201,2023-11-10,1,7.2,marketplace,completed
O004170,C00318,P00171,2023-01-21,5,133.34,phone,completed
O004171,C00256,P00006,2023-04-04,1,21.23,mobile,completed
O004172,C00294,P00144,2023-09-03,2,57.56,web,completed
O004173,C00438,P00119,2024-06-11,2,189.47,marketplace,completed
O004174,C00373,P00046,2024-05-09,1,51.91,marketplace,completed
O004175,C00156,P00127,2023-10-05,2,115.57,marketplace,completed
O004176,C00387,P00204,2023-03-06,3,107.49,phone,completed
O004177,C00003,P00216,2024-06-18,1,41.31,marketplace,completed
O004178,C00619,P00198,2024-04-05,1,75.26,mobile,completed
O004179,C00428,P00121,2024-12-17,2,94.56,web,completed
O004180,C00324,P00044,2023-11-16,2,67.39,web,completed
O004181,C00458,P00101,2024-02-15,1,247.34,web,completed
O004182,C00502,P00007,2024-05-03,2,154.95,marketplace,completed
O004183,C00329,P00128,2023-02-22,1,67.25,marketplace,completed
O004184,C00215,P00041,2024-03-06,2,141.01,web,completed
O004185,C00336,P00091,2024-08-27,1,132.21,mobile,completed
O004186,C00080,P00137,2023-06-21,5,145.19,web,completed
O004187,C00612,P00069,2024-08-16,1,177.83,mobile,completed
O004188,C00035,P00178,2024-01-26,3,143.12,mobile,completed
O004189,C00304,P00040,2024-02-03,1,107.12,marketplace,completed
O004190,C00214,P00109,2023-06-26,1,52.53,mobile,completed
O004191,C00508,P00185,2024-07-13,1,248.49,web,completed
O004192,C00234,P00147,2024-09-19,3,203.65,marketplace,completed
O004193,C00320,P00048,2024-10-21,1,32.63,marketplace,completed
O004194,C00482,P00025,2023-05-22,1,134.47,mobile,completed
O004195,C00047,P00119,2024-11-05,4,190.38,phone,completed
O004196,C00139,P00047,2024-11-13,1,66.86,phone,completed
O004197,C00231,P00056,2023-11-03,2,89.46,mobile,completed
O004198,C00267,P00152,2023-10-12,1,160.01,mobile,completed
O004199,C00369,P00215,2024-04-11,1,66.57,phone,completed
O004200,C00129,P00108,2024-07-01,1,81.71,phone,completed
O004201,C00106,P00010,2024-04-25,1,160.6,phone,completed
O004202,C00627,P00022,2024-09-16,3,12.35,web,completed
O004203,C00137,P00148,2024-05-07,4,50.63,mobile,completed
O004204,C00108,P00117,2023-06-21,1,172.81,web,completed
O004205,C00081,P00193,2024-09-30,3,234.38,web,completed
O004206,C00162,P00081,2024-10-14,1,191.21,phone,completed
O004207,C00150,P00050,2024-06-02,3,110.64,marketplace,completed
O004208,C00016,P00062,2024-07-25,1,120.76,web,completed
O004209,C00341,P00074,2023-03-23,1,81.11,web,completed
O004210,C00390,P00212,2024-05-03,4,75.72,web,completed
O004211,C00500,P00195,2024-04-30,2,52.74,phone,completed
O004212,C00001,P00201,2023-09-03,1,7.06,phone,completed
O004213,C00343,P00008,2023-02-03,1,76.19,phone,completed
O004214,C00150,P00070,2023-12-26,3,171.68,marketplace,completed
O004215,C00515,P00204,2023-10-01,1,110.17,mobile,completed
O004216,C00202,P00168,2023-02-23,1,255.14,web,completed
O004217,C00029,P00141,2023-06-16,1,112.41,marketplace,completed
O004218,C00165,P00022,2024-11-24,1,11.94,mobile,completed
O004219,C00581,P00066,2024-03-25,1,118.83,mobile,completed
O004220,C00629,P00104,2024-03-14,2,71.16,mobile,completed
O004221,C00240,P00201,2023-06-16,4,7.33,mobile,completed
O004222,C00625,P00208,2024-07-05,1,18.33,web,completed
O004223,C00521,P00024,2023-10-17,1,158.98,mobile,completed
O004224,C00573,P00195,2023-10-21,3,48.11,phone,completed
O004225,C00292,P00047,2024-11-03,3,63.77,phone,completed
O004226,C00390,P00155,2024-07-08,1,25.77,marketplace,completed
O004227,C00001,P00184,2023-02-04,3,78.49,mobile,completed
O004228,C00106,P00066,2023-10-11,3,121.71,web,completed
O004229,C00147,P00012,2024-08-01,1,234.86,phone,completed
O004230,C00051,P00210,2024-05-18,2,42.8,marketplace,completed
O004231,C00333,P00116,2024-03-08,1,142.7,mobile,completed
O004232,C00650,P00065,2024-12-22,1,124.91,web,completed
O004233,C00213,P00083,2023-09-10,2,126.75,phone,completed
O004234,C00422,P00077,2023-03-01,1,190.07,mobile,completed
O004235,C00191,P00024,2024-05-11,1,171.52,mobile,completed
O004236,C00064,P00079,2024-12-28,1,150.3,phone,completed
O004237,C00031,P00168,2023-12-10,2,252.69,phone,completed
O004238,C00537,P00024,2024-02-03,1,172.62,web,completed
O004239,C00021,P00112,2023-11-07,1,125.97,web,completed
O004240,C00074,P00049,2023-08-29,5,48.9,marketplace,completed
O004241,C00058,P00064,2024-11-23,2,43.3,marketplace,completed
O004242,C00357,P00029,2023-03-13,2,75.65,marketplace,completed
O004243,C00016,P00105,2024-08-31,2,177.51,phone,completed
O004244,C00413,P00144,2023-12-13,1,58.02,web,completed
O004245,C00236,P00032,2024-03-07,4,91.63,phone,completed
O004246,C00099,P00138,2023-04-07,4,85.11,marketplace,completed
O004247,C00334,P00144,2023-06-26,1,60.38,web,completed
O004248,C00512,P00200,2024-04-26,1,78.82,web,completed
O004249,C00182,P00011,2023-06-06,3,185.26,marketplace,completed
O004250,C00236,P00164,2024-11-28,3,69.06,mobile,completed
O004251,C00605,P00046,2023-11-25,3,49.88,web,completed
O004252,C00640,P00109,2024-12-06,3,50.01,phone,completed
O004253,C00534,P00046,2024-12-05,1,53.67,phone,completed
O004254,C00365,P00119,2024-10-24,3,177.19,marketplace,completed
O004255,C00249,P00135,2024-04-29,1,123.2,phone,completed
O004256,C00176,P00171,2024-04-21,2,124.78,mobile,completed
O004257,C00530,P00198,2024-06-20,1,72.6,mobile,completed
O004258,C00056,P00192,2024-05-20,1,35.01,mobile,completed
O004259,C00183,P00035,2024-04-27,1,37.8,web,completed
O004260,C00457,P00094,2024-03-03,1,210.51,mobile,cancelled
O004261,C00576,P00157,2024-03-25,1,101.71,phone,completed
O004262,C00640,P00165,2024-12-09,4,164.9,web,completed
O004263,C00422,P00076,2024-07-28,4,83.31,web,completed
O004264,C00046,P00188,2024-08-22,1,93.85,phone,completed
O004265,C00028,P00178,2023-11-17,1,147.93,web,cancelled
O004266,C00050,P00002,2023-10-16,2,13.12,web,completed
O004267,C00070,P00145,2023-10-26,1,222.01,mobile,completed
O004268,C00599,P00164,2023-08-14,1,69.09,web,completed
O004269,C00550,P00052,2023-12-11,2,228.2,mobile,completed
O004270,C00096,P00116,2023-11-27,1,148.2,web,completed
O004271,C00193,P00174,2024-08-16,1,20.64,phone,completed
O004272,C00136,P00085,2023-10-16,1,107.34,mobile,completed
O004273,C00061,P00008,2024-04-18,3,75.8,mobile,completed
O004274,C00209,P00123,2023-12-03,4,149.34,marketplace,completed
O004275,C00140,P00157,2024-12-05,2,94.17,phone,completed
O004276,C00553,P00042,2023-01-01,2,202.43,web,completed
O004277,C00264,P00048,2024-10-23,1,32.61,web,completed
O004278,C00548,P00184,2024-09-20,2,72.7,marketplace,completed
O004279,C00614,P00181,2023-04-06,1,27.96,web,completed
O004280,C00145,P00131,2023-08-30,4,163.48,mobile,completed
O004281,C00039,P00204,2024-06-11,1,112.57,mobile,completed
O004282,C00340,P00006,2024-07-12,2,21.65,mobile,completed
O004283,C00223,P00152,2024-11-17,3,167.33,mobile,completed
O004284,C00239,P00201,2024-05-25,1,6.86,marketplace,completed
O004285,C00452,P00183,2024-02-28,1,101.84,mobile,completed
O004286,C00618,P00002,2023-11-10,2,12.43,marketplace,completed
O004287,C00163,P00104,2023-12-12,1,73.96,marketplace,cancelled
O004288,C00081,P00072,2024-11-30,4,135.07,marketplace,completed
O004289,C00624,P00081,2023-02-28,1,187.79,phone,completed
O004290,C00164,P00014,2023-02-07,4,74.77,marketplace,completed
O004291,C00257,P00147,2023-04-19,2,202.25,web,completed
O004292,C00199,P00129,2024-04-23,1,241.98,mobile,completed
O004293,C00622,P00175,2024-08-01,2,24.36,phone,completed
O004294,C00229,P00067,2024-12-30,3,189.97,web,completed
O004295,C00299,P00082,2023-10-20,2,176.01,phone,completed
O004296,C00245,P00002,2024-01-28,2,13.42,marketplace,completed
O004297,C00090,P00044,2024-09-18,1,70.65,mobile,completed
O004298,C00359,P00193,2023-06-18,1,238.79,web,completed
O004299,C00057,P00113,2023-12-20,1,55.68,phone,completed
O004300,C00327,P00200,2024-01-21,1,74.98,phone,completed
O004301,C00070,P00183,2024-09-07,1,95.02,marketplace,completed
O004302,C00230,P00111,2023-05-31,5,185.62,mobile,completed
O004303,C00161,P00165,2024-04-14,2,176.09,marketplace,completed
O004304,C00508,P00173,2024-05-12,1,40.01,phone,completed
O004305,C00387,P00175,2023-06-22,1,24.82,marketplace,completed
O004306,C00338,P00024,2023-01-22,2,165.72,phone,completed
O004307,C00267,P00210,2024-10-02,3,40.36,web,completed
O004308,C00280,P00124,2023-04-23,3,80.33,web,completed
O004309,C00584,P00066,2024-08-26,3,117.41,mobile,completed
O004310,C00265,P00175,2024-11-21,1,24.81,web,completed
O004311,C00636,P00125,2023-07-22,3,168.2,marketplace,completed
O004312,C00449,P00183,2023-10-08,4,92.93,web,completed
O004313,C00012,P00121,2023-10-10,1,95.99,web,completed
O004314,C00246,P00212,2024-12-06,4,72.7,marketplace,completed
O004315,C00239,P00071,2024-11-17,2,133.54,marketplace,completed
O004316,C00246,P00113,2024-05-11,3,57.98,marketplace,completed
O004317,C00549,P00056,2023-09-23,1,94.21,web,completed
O004318,C00637,P00175,2023-09-16,3,26.06,web,completed
O004319,C00477,P00216,2024-02-14,1,42.57,web,completed
O004320,C00126,P00196,2023-04-04,2,183.33,phone,completed
O004321,C00065,P00205,2023-05-12,3,32.54,marketplace,completed
O004322,C00124,P00100,2023-01-17,2,25.62,phone,completed
O004323,C00403,P00180,2023-05-22,2,34.9,mobile,completed
O004324,C00264,P00033,2024-12-02,1,127.92,phone,completed
O004325,C00532,P00184,2023-11-23,2,73.63,marketplace,completed
O004326,C00612,P00072,2023-12-21,1,136.94,web,completed
O004327,C00350,P00007,2024-12-23,1,162.34,marketplace,completed
O004328,C00191,P00135,2023-04-18,3,124.63,mobile,completed
O004329,C00027,P00038,2024-12-08,1,44.78,phone,cancelled
O004330,C00401,P00182,2023-12-19,1,94.15,marketplace,completed
O004331,C00370,P00091,2023-09-25,1,119.45,mobile,completed
O004332,C00462,P00057,2023-07-30,1,179.73,marketplace,completed
O004333,C00460,P00046,2024-08-18,2,52.16,phone,completed
O004334,C00566,P00043,2023-02-05,1,97.56,mobile,completed
O004335,C00198,P00053,2023-06-06,4,245.69,phone,completed
O004336,C00320,P00095,2024-11-04,1,214.36,marketplace,completed
O004337,C00460,P00040,2024-11-14,4,102.13,mobile,completed
O004338,C00151,P00023,2024-03-05,3,198.95,mobile,completed
O004339,C00079,P00023,2024-03-05,1,198.95,mobile,completed
O004340,C00273,P00023,2024-03-05,1,198.95,mobile,completed
O004341,C00213,P00155,2024-05-04,2,23.89,phone,completed
O004342,C00602,P00028,2023-04-23,1,37.1,web,completed
O004343,C00437,P00025,2023-03-30,2,136.38,web,completed
O004344,C00032,P00013,2023-12-08,2,45.32,web,completed
O004345,C00206,P00158,2024-10-29,1,43.55,web,completed
O004346,C00105,P00116,2024-09-26,1,149.06,web,completed
O004347,C00084,P00146,2023-04-11,2,173.98,phone,completed
O004348,C00069,P00054,2024-03-29,5,64.16,mobile,completed
O004349,C00378,P00041,2023-11-11,1,134.17,marketplace,completed
O004350,C00431,P00082,2024-02-17,4,173.82,web,completed
O004351,C00299,P00054,2023-04-01,2,61.04,mobile,completed
O004352,C00004,P00142,2024-04-08,2,108.6,phone,completed
O004353,C00226,P00038,2023-01-29,1,46.94,mobile,cancelled
O004354,C00576,P00159,2024-09-06,1,76.75,web,completed
O004355,C00331,P00124,2024-10-28,1,85.21,marketplace,completed
O004356,C00462,P00046,2024-12-23,3,50.19,marketplace,completed
